DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
01/20/2022,MIDDAY,4 0 9,"2,259","$358,111"
01/19/2022,NIGHT,7 5 3,"1,643","$141,439"
01/19/2022,EVENING,1 1 5,"8,562","$1,701,886"
01/19/2022,MIDDAY,1 2 4,"8,679","$1,119,143"
01/18/2022,NIGHT,1 1 0,"5,192","$961,118"
01/18/2022,EVENING,5 9 0,"1,262","$90,379"
01/18/2022,MIDDAY,4 2 9,"1,794","$202,613"
01/17/2022,NIGHT,2 9 3,"1,087","$74,872"
01/17/2022,EVENING,9 0 5,"1,300","$131,513"
01/17/2022,MIDDAY,8 6 9,"1,475","$139,069"
01/16/2022,NIGHT,8 1 6,809,"$89,827"
01/16/2022,EVENING,6 7 3,961,"$77,019"
01/16/2022,MIDDAY,7 8 5,971,"$88,155"
01/15/2022,NIGHT,3 8 0,"1,032","$79,676"
01/15/2022,EVENING,6 2 7,"1,940","$186,306"
01/15/2022,MIDDAY,6 8 5,"1,744","$175,524"
01/14/2022,NIGHT,3 7 2,"1,555","$113,789"
01/14/2022,EVENING,3 1 3,"3,764","$658,395"
01/14/2022,MIDDAY,3 4 3,"1,082","$139,711"
01/13/2022,NIGHT,6 2 1,"2,225","$226,977"
