DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
02/11/2019,NIGHT,3 4 1,"1,710","$145,094"
02/11/2019,EVENING,6 0 1,"3,181","$347,377"
02/11/2019,MIDDAY,2 7 2,"1,628","$276,769"
02/10/2019,NIGHT,9 2 9,493,"$92,653"
02/10/2019,EVENING,0 4 0,"1,450","$231,902"
02/10/2019,MIDDAY,0 4 7,"1,211","$90,475"
02/09/2019,NIGHT,1 8 7,"1,853","$213,600"
02/09/2019,EVENING,8 1 8,"1,517","$324,567"
02/09/2019,MIDDAY,9 3 7,"1,376","$110,410"
02/08/2019,NIGHT,9 7 5,956,"$102,869"
02/08/2019,EVENING,8 3 8,"1,128","$211,402"
02/08/2019,MIDDAY,9 5 1,"2,145","$174,515"
02/07/2019,NIGHT,0 2 4,"1,492","$108,774"
02/07/2019,EVENING,4 2 5,"2,103","$248,920"
02/07/2019,MIDDAY,6 2 8,"2,016","$252,840"
02/06/2019,NIGHT,9 6 4,565,"$49,879"
02/06/2019,EVENING,8 5 5,786,"$120,516"
02/06/2019,MIDDAY,1 7 7,"1,773","$305,861"
02/05/2019,NIGHT,1 8 7,"1,258","$121,781"
02/05/2019,EVENING,9 5 2,"1,579","$130,804"
