DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
06/02/2022,EVENING,6 0 7,"2,128","$224,414"
06/02/2022,MIDDAY,0 0 9,"1,569","$206,677"
06/01/2022,NIGHT,8 7 7,833,"$104,071"
06/01/2022,EVENING,6 3 2,"2,538","$218,476"
06/01/2022,MIDDAY,8 5 6,"2,246","$257,520"
05/31/2022,NIGHT,6 9 8,832,"$68,939"
05/31/2022,EVENING,6 4 9,"1,094","$106,605"
05/31/2022,MIDDAY,5 0 0,"2,457","$494,249"
05/30/2022,NIGHT,9 2 8,788,"$80,925"
05/30/2022,EVENING,6 1 9,"2,160","$274,699"
05/30/2022,MIDDAY,2 6 8,"1,893","$173,225"
05/29/2022,NIGHT,5 0 4,774,"$89,505"
05/29/2022,EVENING,1 1 8,"3,456","$622,081"
05/29/2022,MIDDAY,7 6 9,"4,964","$618,630"
05/28/2022,NIGHT,9 2 8,"1,124","$135,824"
05/28/2022,EVENING,8 6 1,"1,540","$106,659"
05/28/2022,MIDDAY,6 0 6,"1,498","$259,732"
05/27/2022,NIGHT,4 1 1,"1,946","$301,688"
05/27/2022,EVENING,6 9 3,"1,955","$166,089"
05/27/2022,MIDDAY,0 5 2,"4,087","$325,960"
