DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
06/05/2020,NIGHT,8 1 4,"2,503","$342,869"
06/05/2020,EVENING,7 7 7,"11,806","$4,425,792"
06/05/2020,MIDDAY,9 7 1,"2,278","$190,910"
06/04/2020,NIGHT,6 0 1,"2,416","$291,670"
06/04/2020,EVENING,8 2 9,"2,574","$334,132"
06/04/2020,MIDDAY,1 1 3,"3,873","$813,341"
06/03/2020,NIGHT,2 7 4,"1,631","$131,699"
06/03/2020,EVENING,2 8 3,"3,023","$234,339"
06/03/2020,MIDDAY,8 3 0,"2,146","$229,901"
06/02/2020,NIGHT,2 3 4,"2,127","$233,490"
06/02/2020,EVENING,8 5 5,"1,011","$177,340"
06/02/2020,MIDDAY,7 4 4,994,"$163,010"
06/01/2020,NIGHT,6 2 9,"1,339","$168,830"
06/01/2020,EVENING,7 7 2,"1,814","$314,255"
06/01/2020,MIDDAY,0 8 7,"1,250","$84,340"
05/31/2020,NIGHT,2 0 4,"1,367","$150,639"
05/31/2020,EVENING,0 1 8,"4,543","$315,431"
05/31/2020,MIDDAY,8 1 2,"3,068","$431,818"
05/30/2020,NIGHT,8 6 9,851,"$73,736"
05/30/2020,EVENING,8 5 8,838,"$137,073"
