DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
03/09/2023,EVENING,9 4 7,"1,178","$96,430"
03/09/2023,MIDDAY,2 4 8,"1,888","$160,148"
03/08/2023,NIGHT,1 4 3,"2,420","$201,588"
03/08/2023,EVENING,4 8 2,"2,338","$216,494"
03/08/2023,MIDDAY,3 9 1,"2,718","$221,531"
03/07/2023,NIGHT,0 7 2,"1,029","$63,539"
03/07/2023,EVENING,5 9 7,"2,037","$179,062"
03/07/2023,MIDDAY,6 8 9,"1,057","$92,736"
03/06/2023,NIGHT,3 0 7,"1,604","$240,874"
03/06/2023,EVENING,0 9 5,"1,579","$117,479"
03/06/2023,MIDDAY,3 4 0,"1,750","$138,168"
03/05/2023,NIGHT,9 0 1,"2,133","$204,851"
03/05/2023,EVENING,6 3 6,822,"$114,596"
03/05/2023,MIDDAY,9 3 8,908,"$77,177"
03/04/2023,NIGHT,9 7 7,597,"$69,678"
03/04/2023,EVENING,0 8 2,"1,748","$110,299"
03/04/2023,MIDDAY,3 3 7,"1,328","$203,662"
03/03/2023,NIGHT,2 8 9,"1,343","$127,969"
03/03/2023,EVENING,9 4 1,"1,997","$144,357"
03/03/2023,MIDDAY,2 8 9,"2,042","$184,080"
