DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
01/08/2023,EVENING,0 0 6,"1,393","$188,622"
01/08/2023,MIDDAY,6 2 4,"2,340","$288,918"
01/07/2023,NIGHT,0 4 0,838,"$118,221"
01/07/2023,EVENING,5 0 6,"1,862","$204,155"
01/07/2023,MIDDAY,7 1 1,"5,488","$1,020,857"
01/06/2023,NIGHT,5 2 3,"2,340","$270,341"
01/06/2023,EVENING,2 8 3,"2,922","$238,392"
01/06/2023,MIDDAY,0 4 2,"2,388","$171,908"
01/05/2023,NIGHT,8 7 8,694,"$74,204"
01/05/2023,EVENING,9 4 3,"1,024","$86,205"
01/05/2023,MIDDAY,8 2 6,"3,260","$400,017"
01/04/2023,NIGHT,5 6 7,"2,417","$280,300"
01/04/2023,EVENING,3 0 8,"2,693","$315,746"
01/04/2023,MIDDAY,1 2 2,"7,098","$1,200,862"
01/03/2023,NIGHT,2 4 2,"1,802","$258,831"
01/03/2023,EVENING,9 2 3,"2,852","$366,075"
01/03/2023,MIDDAY,4 8 8,864,"$133,201"
01/02/2023,NIGHT,6 3 1,"1,588","$117,034"
01/02/2023,EVENING,8 4 7,"1,380","$112,353"
01/02/2023,MIDDAY,6 1 6,"3,931","$792,599"
