DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
09/20/2020,EVENING,9 7 2,"2,385","$199,127"
09/20/2020,MIDDAY,0 6 9,"1,757","$175,466"
09/19/2020,NIGHT,1 1 2,"4,872","$1,033,505"
09/19/2020,EVENING,8 9 6,"1,841","$186,816"
09/19/2020,MIDDAY,5 0 9,"1,479","$191,613"
09/18/2020,NIGHT,1 4 7,"1,964","$195,703"
09/18/2020,EVENING,3 2 1,"19,830","$2,761,812"
09/18/2020,MIDDAY,2 8 5,"3,037","$291,417"
09/17/2020,NIGHT,2 5 2,"1,664","$322,414"
09/17/2020,EVENING,2 9 1,"6,153","$461,566"
09/17/2020,MIDDAY,2 7 0,"1,814","$140,145"
09/16/2020,NIGHT,1 1 0,"7,119","$1,728,595"
09/16/2020,EVENING,9 2 6,"2,394","$296,686"
09/16/2020,MIDDAY,1 5 4,"2,712","$240,491"
09/15/2020,NIGHT,5 4 5,701,"$111,060"
09/15/2020,EVENING,3 3 3,"7,241","$2,767,485"
09/15/2020,MIDDAY,9 6 4,"1,359","$160,669"
09/14/2020,NIGHT,3 0 8,"1,357","$180,614"
09/14/2020,EVENING,8 7 3,"2,032","$211,020"
09/14/2020,MIDDAY,3 5 7,"4,448","$890,259"
