DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
05/14/2018,EVENING,8 5 8,701,"$109,242"
05/14/2018,MIDDAY,6 9 2,"1,629","$127,057"
05/13/2018,NIGHT,6 8 2,858,"$73,934"
05/13/2018,EVENING,0 0 7,798,"$125,445"
05/13/2018,MIDDAY,4 8 1,"2,093","$169,022"
05/12/2018,NIGHT,1 4 4,"1,223","$215,168"
05/12/2018,EVENING,4 8 6,"1,342","$105,135"
05/12/2018,MIDDAY,5 7 7,"1,149","$185,727"
05/11/2018,NIGHT,0 2 7,"1,003","$77,654"
05/11/2018,EVENING,2 8 0,"2,362","$197,976"
05/11/2018,MIDDAY,7 8 1,"2,296","$165,888"
05/10/2018,NIGHT,8 0 1,"2,276","$234,550"
05/10/2018,EVENING,0 7 0,"1,641","$268,382"
05/10/2018,MIDDAY,4 1 2,"3,595","$353,926"
05/09/2018,NIGHT,6 8 0,831,"$64,248"
05/09/2018,EVENING,8 6 5,"1,916","$192,266"
05/09/2018,MIDDAY,5 8 6,"1,757","$195,797"
05/08/2018,NIGHT,7 2 9,"1,209","$203,096"
05/08/2018,EVENING,3 1 1,"3,748","$654,278"
05/08/2018,MIDDAY,2 1 1,"3,489","$544,873"
