DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
04/11/2018,MIDDAY,6 8 2,"2,948","$235,868"
04/10/2018,NIGHT,2 4 7,940,"$91,476"
04/10/2018,EVENING,4 4 8,888,"$127,946"
04/10/2018,MIDDAY,2 1 2,"5,402","$1,177,987"
04/09/2018,NIGHT,1 8 5,986,"$80,020"
04/09/2018,EVENING,3 1 7,"4,637","$692,973"
04/09/2018,MIDDAY,6 5 6,714,"$88,791"
04/08/2018,NIGHT,0 0 1,"3,820","$655,643"
04/08/2018,EVENING,5 2 7,"3,014","$365,773"
04/08/2018,MIDDAY,6 1 0,"2,440","$314,016"
04/07/2018,NIGHT,9 4 0,725,"$51,478"
04/07/2018,EVENING,4 2 7,"2,377","$314,753"
04/07/2018,MIDDAY,6 2 6,"1,352","$285,579"
04/06/2018,NIGHT,1 9 1,"1,727","$274,520"
04/06/2018,EVENING,2 7 9,"2,691","$245,662"
04/06/2018,MIDDAY,3 1 3,"4,864","$1,057,209"
04/05/2018,NIGHT,6 7 2,"1,326","$117,673"
04/05/2018,EVENING,5 7 4,"1,430","$116,356"
04/05/2018,MIDDAY,3 5 0,"2,161","$196,932"
04/04/2018,NIGHT,2 3 4,"3,432","$371,255"
