DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
01/31/2021,NIGHT,6 6 5,498,"$70,463"
01/31/2021,EVENING,4 1 5,"2,564","$344,071"
01/31/2021,MIDDAY,8 0 5,"1,670","$240,807"
01/30/2021,NIGHT,3 5 5,695,"$117,194"
01/30/2021,EVENING,0 3 4,"2,420","$177,467"
01/30/2021,MIDDAY,5 1 2,"4,057","$432,099"
01/29/2021,NIGHT,9 8 0,"1,344","$129,511"
01/29/2021,EVENING,9 4 8,971,"$73,659"
01/29/2021,MIDDAY,1 6 1,"2,301","$420,903"
01/28/2021,NIGHT,8 0 0,"1,179","$237,842"
01/28/2021,EVENING,6 9 6,658,"$109,637"
01/28/2021,MIDDAY,8 7 2,"1,715","$144,464"
01/27/2021,NIGHT,6 7 7,558,"$70,724"
01/27/2021,EVENING,8 5 4,"2,016","$226,556"
01/27/2021,MIDDAY,3 4 1,"3,349","$283,636"
01/26/2021,NIGHT,9 0 8,"1,654","$201,957"
01/26/2021,EVENING,5 8 9,"1,145","$119,713"
01/26/2021,MIDDAY,5 0 4,"1,723","$243,338"
01/25/2021,NIGHT,9 9 7,586,"$93,637"
01/25/2021,EVENING,6 9 9,775,"$136,256"
