DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
11/17/2018,MIDDAY,1 3 7,"2,612","$202,528"
11/16/2018,NIGHT,2 5 5,"2,063","$404,476"
11/16/2018,EVENING,2 5 2,"1,946","$342,245"
11/16/2018,MIDDAY,9 5 9,883,"$178,134"
11/15/2018,NIGHT,3 8 3,531,"$90,455"
11/15/2018,EVENING,6 6 3,865,"$138,881"
11/15/2018,MIDDAY,5 3 1,"2,116","$230,658"
11/14/2018,NIGHT,5 7 9,709,"$86,597"
11/14/2018,EVENING,2 9 9,"1,146","$188,520"
11/14/2018,MIDDAY,6 4 8,"1,412","$119,446"
11/13/2018,NIGHT,0 3 1,"2,082","$135,990"
11/13/2018,EVENING,2 6 0,"1,787","$145,559"
11/13/2018,MIDDAY,5 3 1,"2,256","$254,264"
11/12/2018,NIGHT,9 9 1,990,"$153,884"
11/12/2018,EVENING,4 6 4,962,"$175,651"
11/12/2018,MIDDAY,1 8 8,"1,328","$225,942"
11/11/2018,NIGHT,6 3 9,960,"$87,175"
11/11/2018,EVENING,6 1 5,"1,711","$187,837"
11/11/2018,MIDDAY,7 9 0,"1,288","$122,471"
11/10/2018,NIGHT,4 8 1,"1,191","$96,461"
