DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
06/25/2019,MIDDAY,0 0 4,834,"$122,439"
06/24/2019,NIGHT,6 8 2,"1,242","$119,047"
06/24/2019,EVENING,3 4 9,"1,620","$175,175"
06/24/2019,MIDDAY,6 3 4,"1,268","$117,189"
06/23/2019,NIGHT,2 3 7,857,"$69,207"
06/23/2019,EVENING,9 3 5,"1,388","$140,020"
06/23/2019,MIDDAY,6 5 7,"2,699","$235,250"
06/22/2019,NIGHT,5 5 7,987,"$190,896"
06/22/2019,EVENING,5 7 9,"1,591","$206,521"
06/22/2019,MIDDAY,5 8 3,"1,121","$93,913"
06/21/2019,NIGHT,7 8 2,857,"$55,095"
06/21/2019,EVENING,0 6 9,"1,310","$121,455"
06/21/2019,MIDDAY,5 6 7,"3,763","$456,746"
06/20/2019,NIGHT,7 4 3,934,"$86,872"
06/20/2019,EVENING,7 9 4,"1,238","$97,082"
06/20/2019,MIDDAY,8 0 2,"2,099","$242,826"
06/19/2019,NIGHT,1 9 5,"1,618","$148,634"
06/19/2019,EVENING,5 1 7,"2,694","$326,927"
06/19/2019,MIDDAY,6 1 6,"3,666","$943,712"
06/18/2019,NIGHT,0 2 5,"1,051","$79,133"
