DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
02/10/2023,NIGHT,6 0 1,"3,152","$375,775"
02/10/2023,EVENING,6 0 3,"2,513","$262,428"
02/10/2023,MIDDAY,0 2 2,"3,643","$526,666"
02/09/2023,NIGHT,8 7 4,804,"$65,085"
02/09/2023,EVENING,5 6 4,"2,324","$196,453"
02/09/2023,MIDDAY,4 0 3,"1,753","$216,368"
02/08/2023,NIGHT,7 9 4,709,"$58,830"
02/08/2023,EVENING,3 0 2,"3,865","$485,013"
02/08/2023,MIDDAY,1 4 4,"1,858","$291,102"
02/07/2023,NIGHT,1 3 7,"1,561","$132,332"
02/07/2023,EVENING,7 3 8,"1,314","$106,317"
02/07/2023,MIDDAY,9 6 4,"1,123","$106,406"
02/06/2023,NIGHT,4 5 5,802,"$112,243"
02/06/2023,EVENING,2 9 4,"2,407","$188,007"
02/06/2023,MIDDAY,3 9 9,598,"$84,952"
02/05/2023,NIGHT,9 6 9,475,"$77,241"
02/05/2023,EVENING,8 7 8,"1,034","$134,434"
02/05/2023,MIDDAY,6 3 5,"1,190","$120,928"
02/04/2023,NIGHT,4 0 3,"1,549","$207,029"
02/04/2023,EVENING,1 8 0,"4,812","$393,424"
