DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
08/29/2018,MIDDAY,5 2 1,"3,726","$334,748"
08/28/2018,NIGHT,5 5 9,352,"$61,856"
08/28/2018,EVENING,1 2 3,"7,983","$1,237,560"
08/28/2018,MIDDAY,3 5 3,713,"$110,769"
08/27/2018,NIGHT,9 4 1,706,"$55,675"
08/27/2018,EVENING,3 9 5,"1,248","$114,892"
08/27/2018,MIDDAY,6 7 1,"1,729","$126,558"
08/26/2018,NIGHT,2 9 0,"1,006","$81,746"
08/26/2018,EVENING,2 2 9,"1,099","$169,017"
08/26/2018,MIDDAY,6 7 3,741,"$59,132"
08/25/2018,NIGHT,6 6 2,782,"$133,814"
08/25/2018,EVENING,9 8 1,"1,917","$152,692"
08/25/2018,MIDDAY,6 0 5,"1,261","$141,845"
08/24/2018,NIGHT,3 5 6,"1,236","$152,110"
08/24/2018,EVENING,4 1 7,"2,407","$324,000"
08/24/2018,MIDDAY,8 0 7,"1,491","$164,576"
08/23/2018,NIGHT,6 5 5,643,"$82,584"
08/23/2018,EVENING,5 0 5,"1,459","$297,131"
08/23/2018,MIDDAY,2 0 6,"1,821","$196,570"
08/22/2018,NIGHT,2 4 4,"1,448","$266,009"
