DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
03/26/2021,MIDDAY,6 6 8,888,"$160,101"
03/25/2021,NIGHT,2 2 3,"1,973","$401,509"
03/25/2021,EVENING,7 1 2,"7,872","$1,084,127"
03/25/2021,MIDDAY,9 6 4,"1,097","$99,231"
03/24/2021,NIGHT,7 4 0,959,"$83,568"
03/24/2021,EVENING,3 8 9,"1,192","$133,770"
03/24/2021,MIDDAY,1 0 4,"4,097","$563,481"
03/23/2021,NIGHT,6 6 9,548,"$103,406"
03/23/2021,EVENING,7 4 5,"1,697","$174,029"
03/23/2021,MIDDAY,5 4 5,"1,082","$185,094"
03/22/2021,NIGHT,4 9 2,"1,449","$112,484"
03/22/2021,EVENING,1 7 7,"1,778","$308,252"
03/22/2021,MIDDAY,5 0 3,"1,765","$172,982"
03/21/2021,NIGHT,7 6 8,"1,372","$111,113"
03/21/2021,EVENING,5 9 8,"1,035","$91,873"
03/21/2021,MIDDAY,7 0 4,"1,549","$203,583"
03/20/2021,NIGHT,1 4 9,"1,156","$95,994"
03/20/2021,EVENING,0 6 3,"2,226","$165,104"
03/20/2021,MIDDAY,5 9 8,"1,356","$118,948"
03/19/2021,NIGHT,7 4 5,"1,106","$131,008"
