DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
02/20/2021,NIGHT,0 6 9,933,"$92,731"
02/20/2021,EVENING,0 7 4,"1,367","$99,238"
02/20/2021,MIDDAY,0 5 0,"1,676","$265,247"
02/19/2021,NIGHT,5 7 8,938,"$105,467"
02/19/2021,EVENING,4 3 9,"1,358","$162,055"
02/19/2021,MIDDAY,1 2 5,"3,120","$433,603"
02/18/2021,NIGHT,4 6 9,673,"$96,641"
02/18/2021,EVENING,7 5 6,"3,502","$375,459"
02/18/2021,MIDDAY,0 2 3,"1,607","$114,304"
02/17/2021,NIGHT,4 8 7,874,"$76,103"
02/17/2021,EVENING,0 7 5,"1,470","$107,498"
02/17/2021,MIDDAY,7 6 4,"1,292","$123,590"
02/16/2021,NIGHT,4 6 8,910,"$123,513"
02/16/2021,EVENING,9 1 3,"2,553","$314,543"
02/16/2021,MIDDAY,8 7 6,"1,549","$145,620"
02/15/2021,NIGHT,4 6 1,"1,143","$80,300"
02/15/2021,EVENING,4 8 6,"1,871","$212,928"
02/15/2021,MIDDAY,6 0 4,"1,277","$147,052"
02/14/2021,NIGHT,2 3 7,"1,136","$131,791"
02/14/2021,EVENING,6 7 8,"2,469","$390,282"
