DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
05/09/2019,EVENING,0 0 6,836,"$96,723"
05/09/2019,MIDDAY,2 2 4,"2,492","$500,582"
05/08/2019,NIGHT,7 5 8,879,"$85,729"
05/08/2019,EVENING,1 8 5,"2,633","$242,665"
05/08/2019,MIDDAY,5 4 9,"1,279","$140,552"
05/07/2019,NIGHT,1 0 6,"1,444","$202,916"
05/07/2019,EVENING,5 2 5,"1,558","$328,574"
05/07/2019,MIDDAY,7 9 9,"1,260","$206,485"
05/06/2019,NIGHT,9 3 8,641,"$60,729"
05/06/2019,EVENING,5 6 0,"2,508","$196,557"
05/06/2019,MIDDAY,8 8 7,953,"$143,248"
05/05/2019,NIGHT,8 4 9,504,"$50,843"
05/05/2019,EVENING,9 5 6,"1,100","$86,511"
05/05/2019,MIDDAY,5 4 7,"1,010","$102,953"
05/04/2019,NIGHT,2 2 0,"1,758","$348,013"
05/04/2019,EVENING,4 2 4,"2,623","$587,223"
05/04/2019,MIDDAY,1 9 1,"3,644","$585,500"
05/03/2019,NIGHT,8 3 1,"3,354","$430,078"
05/03/2019,EVENING,6 3 8,"1,573","$144,989"
05/03/2019,MIDDAY,1 5 3,"3,450","$238,923"
