DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
08/26/2021,EVENING,5 0 2,"1,606","$156,269"
08/26/2021,MIDDAY,8 3 6,"1,497","$116,721"
08/25/2021,NIGHT,1 5 4,"1,412","$125,657"
08/25/2021,EVENING,3 9 8,"1,080","$83,304"
08/25/2021,MIDDAY,1 0 2,"7,426","$849,879"
08/24/2021,NIGHT,6 6 0,754,"$101,019"
08/24/2021,EVENING,7 1 0,"2,178","$241,622"
08/24/2021,MIDDAY,8 7 8,"1,209","$162,398"
08/23/2021,NIGHT,3 4 5,"1,306","$162,513"
08/23/2021,EVENING,0 5 3,"2,042","$135,649"
08/23/2021,MIDDAY,3 7 7,"1,493","$244,027"
08/22/2021,NIGHT,2 0 6,998,"$102,987"
08/22/2021,EVENING,3 7 1,"1,894","$133,706"
08/22/2021,MIDDAY,1 6 6,"1,255","$178,956"
08/21/2021,NIGHT,6 2 6,808,"$180,827"
08/21/2021,EVENING,5 9 0,"1,268","$115,446"
08/21/2021,MIDDAY,5 1 3,"3,082","$434,320"
08/20/2021,NIGHT,2 7 0,"1,197","$76,446"
08/20/2021,EVENING,3 2 0,"3,280","$478,858"
08/20/2021,MIDDAY,0 5 6,"1,108","$84,955"
