DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
01/06/2022,NIGHT,9 5 8,648,"$53,327"
01/06/2022,EVENING,8 0 0,"1,571","$253,395"
01/06/2022,MIDDAY,3 4 5,"2,609","$325,451"
01/05/2022,NIGHT,7 8 3,717,"$58,563"
01/05/2022,EVENING,1 3 5,"3,727","$332,225"
01/05/2022,MIDDAY,4 3 8,"1,167","$108,538"
01/04/2022,NIGHT,0 8 5,"1,011","$68,914"
01/04/2022,EVENING,6 6 5,"1,364","$181,011"
01/04/2022,MIDDAY,8 5 7,"1,305","$126,009"
01/03/2022,NIGHT,8 2 6,"1,512","$174,305"
01/03/2022,EVENING,1 6 5,"2,246","$189,598"
01/03/2022,MIDDAY,0 9 7,994,"$60,750"
01/02/2022,NIGHT,9 3 9,465,"$69,098"
01/02/2022,EVENING,0 9 4,"1,169","$74,134"
01/02/2022,MIDDAY,3 2 3,"2,975","$568,893"
01/01/2022,NIGHT,0 3 6,"1,187","$100,461"
01/01/2022,EVENING,7 5 4,"1,452","$132,041"
01/01/2022,MIDDAY,1 0 2,"4,959","$498,568"
12/31/2021,NIGHT,2 3 4,"2,114","$183,830"
12/31/2021,EVENING,1 5 7,"2,714","$229,308"
