DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
05/10/2020,MIDDAY,0 5 7,"2,274","$190,019"
05/09/2020,NIGHT,5 9 3,"1,160","$106,541"
05/09/2020,EVENING,8 3 5,"2,330","$228,709"
05/09/2020,MIDDAY,2 8 8,"2,026","$359,874"
05/08/2020,NIGHT,7 1 5,"1,972","$251,048"
05/08/2020,EVENING,2 2 8,"2,711","$535,056"
05/08/2020,MIDDAY,8 5 2,"3,341","$328,704"
05/07/2020,NIGHT,3 5 7,"2,277","$507,789"
05/07/2020,EVENING,2 6 1,"4,829","$396,408"
05/07/2020,MIDDAY,9 0 6,"1,543","$180,414"
05/06/2020,NIGHT,4 2 2,"2,890","$613,576"
05/06/2020,EVENING,3 2 4,"4,862","$623,070"
05/06/2020,MIDDAY,9 4 3,"1,436","$143,034"
05/05/2020,NIGHT,8 9 0,"2,173","$196,465"
05/05/2020,EVENING,9 5 8,"1,322","$114,491"
05/05/2020,MIDDAY,1 1 9,"3,492","$617,706"
05/04/2020,NIGHT,8 1 3,"3,758","$444,988"
05/04/2020,EVENING,1 2 1,"7,503","$1,539,995"
05/04/2020,MIDDAY,0 8 7,"1,612","$119,514"
05/03/2020,NIGHT,3 6 6,396,"$48,062"
