DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
04/12/2019,NIGHT,8 1 1,"1,120","$212,338"
04/12/2019,EVENING,9 7 3,"1,375","$146,003"
04/12/2019,MIDDAY,0 6 8,"1,362","$105,084"
04/11/2019,NIGHT,4 0 2,"1,078","$107,246"
04/11/2019,EVENING,5 7 9,"1,502","$193,302"
04/11/2019,MIDDAY,6 2 8,"2,796","$330,799"
04/10/2019,NIGHT,6 9 4,560,"$47,302"
04/10/2019,EVENING,8 6 1,"2,189","$161,430"
04/10/2019,MIDDAY,5 0 9,"1,142","$131,282"
04/09/2019,NIGHT,5 8 0,673,"$56,307"
04/09/2019,EVENING,6 2 6,"1,873","$437,602"
04/09/2019,MIDDAY,8 3 4,"1,143","$97,364"
04/08/2019,NIGHT,2 7 1,"1,817","$136,869"
04/08/2019,EVENING,3 2 5,"2,475","$362,591"
04/08/2019,MIDDAY,5 4 4,987,"$127,908"
04/07/2019,NIGHT,1 6 0,"1,287","$106,660"
04/07/2019,EVENING,4 4 5,"1,176","$166,771"
04/07/2019,MIDDAY,9 0 5,943,"$102,616"
04/06/2019,NIGHT,3 9 2,"1,207","$89,984"
04/06/2019,EVENING,3 4 4,"1,730","$271,140"
