DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
09/18/2018,MIDDAY,5 4 7,"1,961","$234,957"
09/17/2018,NIGHT,7 5 5,544,"$87,799"
09/17/2018,EVENING,4 5 1,"2,475","$220,780"
09/17/2018,MIDDAY,6 6 9,784,"$124,681"
09/16/2018,NIGHT,1 4 9,"1,048","$79,031"
09/16/2018,EVENING,4 1 6,"3,021","$399,142"
09/16/2018,MIDDAY,6 6 2,"1,082","$173,324"
09/15/2018,NIGHT,3 5 0,"1,100","$106,459"
09/15/2018,EVENING,2 6 2,"2,439","$467,923"
09/15/2018,MIDDAY,6 4 7,"1,462","$152,842"
09/14/2018,NIGHT,4 3 1,"1,466","$122,786"
09/14/2018,EVENING,0 5 5,931,"$124,710"
09/14/2018,MIDDAY,8 1 8,"2,402","$509,449"
09/13/2018,NIGHT,3 9 9,374,"$54,065"
09/13/2018,EVENING,3 5 2,"2,870","$232,424"
09/13/2018,MIDDAY,7 6 5,"3,114","$338,124"
09/12/2018,NIGHT,7 7 9,575,"$80,882"
09/12/2018,EVENING,6 6 6,"6,772","$2,327,134"
09/12/2018,MIDDAY,1 6 1,"2,209","$352,967"
09/11/2018,NIGHT,1 0 9,"2,593","$294,266"
