DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
05/22/2019,NIGHT,0 2 3,"1,312","$148,021"
05/22/2019,EVENING,6 3 8,"1,390","$122,959"
05/22/2019,MIDDAY,9 7 4,965,"$89,981"
05/21/2019,NIGHT,3 3 6,622,"$115,057"
05/21/2019,EVENING,1 7 4,"2,754","$226,445"
05/21/2019,MIDDAY,9 3 3,695,"$113,085"
05/20/2019,NIGHT,5 2 3,"1,270","$186,082"
05/20/2019,EVENING,1 4 9,"1,684","$142,722"
05/20/2019,MIDDAY,8 9 5,"1,058","$121,397"
05/19/2019,NIGHT,7 1 3,"1,351","$161,747"
05/19/2019,EVENING,2 6 6,"1,085","$169,618"
05/19/2019,MIDDAY,6 6 5,874,"$125,696"
05/18/2019,NIGHT,5 8 0,"1,150","$96,905"
05/18/2019,EVENING,6 8 5,"1,517","$140,567"
05/18/2019,MIDDAY,3 6 9,"2,286","$400,366"
05/17/2019,NIGHT,5 6 5,557,"$79,161"
05/17/2019,EVENING,2 1 8,"3,412","$402,168"
05/17/2019,MIDDAY,2 5 8,"2,558","$292,755"
05/16/2019,NIGHT,3 1 4,"2,487","$334,888"
05/16/2019,EVENING,8 5 4,"2,185","$241,637"
