DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
01/05/2021,MIDDAY,6 5 8,"1,547","$156,740"
01/04/2021,NIGHT,8 8 8,"7,346","$2,752,918"
01/04/2021,EVENING,9 1 0,"4,454","$541,427"
01/04/2021,MIDDAY,5 9 2,"1,570","$113,023"
01/03/2021,NIGHT,2 7 8,852,"$71,553"
01/03/2021,EVENING,3 2 5,"2,187","$294,176"
01/03/2021,MIDDAY,0 3 0,"1,392","$236,067"
01/02/2021,NIGHT,8 6 0,835,"$61,360"
01/02/2021,EVENING,4 7 6,"1,734","$164,658"
01/02/2021,MIDDAY,9 4 9,841,"$141,155"
01/01/2021,NIGHT,9 8 7,"2,826","$325,018"
01/01/2021,EVENING,7 9 9,"1,128","$171,064"
01/01/2021,MIDDAY,4 6 9,"1,162","$138,896"
12/31/2020,NIGHT,8 4 4,694,"$128,453"
12/31/2020,EVENING,0 8 8,"6,490","$1,479,153"
12/31/2020,MIDDAY,6 6 9,765,"$127,705"
12/30/2020,NIGHT,8 2 3,"1,406","$161,775"
12/30/2020,EVENING,0 6 4,"1,872","$182,068"
12/30/2020,MIDDAY,6 2 2,"2,127","$450,716"
12/29/2020,NIGHT,2 6 4,"1,714","$176,012"
