DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
08/13/2021,MIDDAY,3 6 3,933,"$183,293"
08/12/2021,NIGHT,4 1 7,"1,464","$216,246"
08/12/2021,EVENING,6 6 0,"1,336","$268,763"
08/12/2021,MIDDAY,4 5 5,901,"$136,669"
08/11/2021,NIGHT,6 5 0,666,"$73,429"
08/11/2021,EVENING,7 3 9,"1,115","$113,066"
08/11/2021,MIDDAY,7 4 4,836,"$166,126"
08/10/2021,NIGHT,9 9 5,703,"$128,402"
08/10/2021,EVENING,7 3 1,"2,918","$371,227"
08/10/2021,MIDDAY,8 9 5,"1,524","$136,837"
08/09/2021,NIGHT,3 7 9,695,"$70,499"
08/09/2021,EVENING,4 6 7,"1,403","$151,348"
08/09/2021,MIDDAY,8 5 6,"1,354","$131,614"
08/08/2021,NIGHT,0 1 7,"1,230","$90,252"
08/08/2021,EVENING,4 8 4,801,"$155,977"
08/08/2021,MIDDAY,7 1 7,"2,594","$684,768"
08/07/2021,NIGHT,0 5 2,"1,225","$95,339"
08/07/2021,EVENING,5 1 8,"2,460","$302,082"
08/07/2021,MIDDAY,0 7 1,"2,881","$229,171"
08/06/2021,NIGHT,6 6 2,825,"$157,245"
