DATE,DRAW,WINNING NUMBERS,WINNERS,TOTAL PAYOUT
03/21/2022,MIDDAY,9 5 4,"1,577","$164,630"
03/20/2022,NIGHT,2 9 0,"1,493","$152,527"
03/20/2022,EVENING,4 1 1,"3,869","$673,345"
03/20/2022,MIDDAY,1 2 3,"19,202","$2,835,301"
03/19/2022,NIGHT,5 4 4,"1,204","$168,744"
03/19/2022,EVENING,9 0 7,"1,327","$126,001"
03/19/2022,MIDDAY,5 1 6,"3,225","$418,543"
03/18/2022,NIGHT,0 9 7,"1,154","$77,403"
03/18/2022,EVENING,9 8 9,"1,824","$281,934"
03/18/2022,MIDDAY,0 3 0,"1,446","$194,704"
03/17/2022,NIGHT,4 8 1,"2,323","$231,616"
03/17/2022,EVENING,2 7 1,"8,255","$652,393"
03/17/2022,MIDDAY,5 9 9,987,"$142,763"
03/16/2022,NIGHT,1 7 8,"2,418","$195,373"
03/16/2022,EVENING,6 1 4,"3,679","$418,722"
03/16/2022,MIDDAY,3 5 4,"2,619","$213,681"
03/15/2022,NIGHT,8 4 3,748,"$62,786"
03/15/2022,EVENING,3 2 7,"4,175","$500,381"
03/15/2022,MIDDAY,2 7 2,"2,123","$300,377"
03/14/2022,NIGHT,2 5 1,"3,185","$330,706"
